uid,latitude,longitude,date,split
kioe,35.65471552,-79.25883042,2014-07-22,train
kiow,41.299298,-80.758329,2018-10-11,train
kioz,35.65926663,-79.25037722,2021-04-28,train
kisv,35.794,-79.00938699,2014-06-10,train
kivk,41.5726,-75.70775,2021-07-01,train
kivv,35.98,-78.83344458,2021-04-20,test
kiwa,39.693343,-79.388427,2014-08-05,train
kiwt,40.77739,-77.68172,2018-04-05,train
kixb,35.88610836,-78.96667374,2018-07-11,train
kixe,37.7206,-121.921,2015-02-06,train
kixf,37.5394,-121.122,2020-07-14,train
kixi,32.7328,-116.94,2014-05-02,train
kixq,39.07775,-96.9059,2015-07-20,train
kiyz,35.79,-79.02866621,2019-03-19,test
kizr,35.88,-79.12352985,2014-08-12,train
kizy,35.79,-79.02752923,2018-11-07,train
kjaj,36.31,-79.11680684,2020-10-13,train
kjbs,35.66424358,-79.24113308,2018-07-11,test
kjdd,47.513167,-90.148667,2018-05-13,test
kjdf,35.69298744,-79.18774448,2017-06-21,train
kjdk,37.1366,-120.762,2021-02-09,test
kjdo,38.95941962,-94.64457737,2019-09-16,train
kjex,36.4432,-120.302,2017-01-09,test
kjff,35.67329257,-79.22432556,2021-06-17,test
kjhd,36.8739,-121.745,2017-07-31,train
kjhq,40.77949407,-85.63747222,2017-07-17,train
kjjb,35.79,-79.0300998,2019-09-04,train
kjjg,37.2616,-120.906,2017-06-13,train
kjjp,39.09447,-96.90462,2014-07-14,train
kjkf,35.689288,-79.19461579,2020-01-09,test
kjlo,35.68678622,-79.19926258,2021-09-09,train
kjmo,42.789722,-109.0175,2020-09-18,train
kjmp,37.6106,-121.229,2020-08-11,test
kjnh,48.83419,-108.01,2017-07-27,train
kjns,38.76866665,-75.31788333,2020-08-12,train
kjom,41.260825,-80.954163,2019-11-06,train
kjpt,36.7085,-121.749,2018-09-19,train
kjqf,38.48312168,-75.12969166,2018-07-24,train
kjqh,35.88660526,-78.97065073,2018-10-18,train
kjqz,35.69924189,-79.17612752,2014-05-05,test
kjrl,36.08,-79.14,2020-08-19,test
kjro,35.79,-79.0250081,2018-01-10,train
kjub,35.43,-80.1,2021-05-24,train
kjue,39.58638333,-84.99486667,2018-08-07,train
kjuo,37.4788,-121.068,2018-03-02,train
kjwd,40.06311,-99.2922,2017-08-16,train
kjwf,35.71207017,-79.15230038,2016-06-22,train
kjwu,39.1853,-121.704,2018-03-15,test
kjxj,35.0228,-120.586,2017-01-09,train
kjxu,36.05,-76.7,2020-09-24,train
kjyf,38.1159,-121.552,2019-12-03,test
kjyh,35.036,-79.11769665,2021-04-20,train
kkbk,35.79,-79.02945715,2019-07-02,train
kkdw,40.715964,-79.496525,2016-07-12,train
kkeo,36.01,-78.96219963,2018-07-30,train
kkep,35.72598965,-79.12644645,2014-08-12,test
kkgb,35.72106593,-79.13559172,2018-08-07,train
kkgo,35.67704524,-79.21735538,2019-05-16,test
kkho,41.709222,-72.337735,2020-06-23,test
kkhw,36.028,-78.716,2013-07-17,test
kkid,35.68151651,-79.20905049,2016-11-21,test
kkjp,35.48,-79.05901862,2021-08-11,train
kklm,35.55,-78.02,2019-05-10,train
kkln,43.60641,-90.09231,2017-06-20,train
kklt,41.80657,-76.66048,2021-07-27,train
kklw,38.2399,-121.565,2014-11-18,test
kkml,35.63850718,-79.28893566,2015-05-06,train
kkmu,43.503333,-79.353333,2015-04-27,test
kkmx,42.001243,-105.026226,2018-08-15,test
kknc,35.68713221,-79.19861994,2021-06-17,test
kkoy,35.62476,-78.71811188,2016-10-05,test
kkpy,34.9576,-120.631,2017-04-26,train
kkqb,35.8991211,-79.07082116,2016-11-21,train
kkqv,36.49,-79.06381371,2017-06-13,train
kkra,38.307,-121.794,2015-09-15,train
kkrc,41.512172,-73.476168,2015-08-03,train
kkse,35.976,-78.70891509,2013-02-27,test
kktt,36.43,-79.07439256,2019-06-12,test
kkvh,41.55087787,-86.36162603,2017-08-01,train
kkvw,35.47625,-104.21438,2015-07-29,train
kkwe,38.8121,-121.774,2014-04-15,train
kkwf,37.2486,-120.851,2017-06-13,train
kkxr,35.69048566,-79.19239127,2019-05-16,train
kkxs,36.028,-78.716,2016-12-14,train
kkzw,35.68452397,-79.20346446,2015-06-22,train
klag,43.53712,-90.95935,2017-06-13,train
klar,34.63,-78.58,2020-10-20,train
klbc,35.6829537,-79.20638106,2016-01-27,train
klbq,35.87663607,-78.89086237,2021-10-12,train
klce,41.388596,-80.750147,2018-07-03,train
klcf,34.6721,-120.492,2018-01-10,train
klcy,39.08031907,-86.43086667,2016-06-28,test
klcz,36.5597,-121.51,2014-12-03,train
kldq,39.88465,-76.37867,2017-08-30,train
kldy,35.98,-78.80461141,2019-04-17,test
klec,35.91179222,-79.1722344,2013-09-04,train
klej,37.3609,-120.549,2017-06-13,test
klfj,42.027378,-78.967089,2016-09-20,train
klgl,37.6399,-121.78,2021-10-26,train
klgw,35.62988402,-79.30495224,2016-05-09,train
klgz,36.43,-79.07523294,2019-09-18,train
klia,36.9044,-121.75,2021-09-29,train
klis,39.07775,-96.9059,2016-08-15,train
kljn,41.685,-82.933333,2019-08-09,train
kljq,34.9576,-120.631,2014-02-27,train
klks,38.04947082,-99.82700111,2017-10-30,train
klol,34.2127,-78.92044124,2013-09-16,train
klpy,32.7652,-117.169,2013-10-10,train
klrv,36.13,-79.11176459,2020-08-18,train
klsq,35.07,-78.88738251,2018-07-11,train
klsy,35.64607,-78.68132473,2016-10-05,test
kltp,39.3092,-121.595,2018-03-15,train
klut,35.68923477,-79.19471466,2020-02-03,train
klvr,39.03917524,-95.69083603,2018-08-15,train
klwy,41.021659,-80.999996,2019-08-15,train
klxp,41.965,-82.041667,2016-08-11,test
klxu,36.7748,-105.194,2016-08-22,train
klyb,37.7054,-120.896,2013-05-14,train
klyx,35.88502137,-78.95797408,2017-11-15,train
klzm,42.086392,-78.874325,2014-08-27,test
kmbe,38.51613412,-95.70697032,2018-08-13,train
kmby,42.024803,-78.964352,2014-07-16,test
kmcg,35.98,-78.83369315,2021-04-20,test
kmcs,36.15,-79.10617856,2020-06-18,train
kmda,35.71039344,-79.15541471,2016-06-08,test
kmds,39.09447,-96.90462,2014-08-11,train
kmev,39.47232025,-95.74270538,2019-08-27,test
kmfi,37.4312,-120.995,2015-07-14,train
kmhi,34.4142,-119.556,2014-07-31,train
kmhm,41.992305,-78.929219,2013-10-14,train
kmhq,41.85428,-77.51425,2019-04-04,test
kmik,39.97092,-74.57121,2017-06-19,train
kmjr,41.80681,-77.1973,2019-08-14,train
kmju,47.513167,-90.148667,2019-05-04,train
kmki,43.516667,-79.08,2013-04-04,train
kmlg,39.611,-121.868,2020-05-20,train
kmms,38.77018331,-75.16241666,2020-07-15,train
kmoe,35.69883,-79.08199,2015-07-07,train
kmpm,35.89101531,-79.00594652,2020-09-24,train
kmqb,41.798303,-72.428591,2018-08-21,train
kmqq,34.9414,-120.573,2018-09-24,train
kmqs,38.945686,-80.426941,2014-07-24,train
kmrj,35.48,-79.05906806,2021-08-11,test
kmsj,35.61,-79.00022959,2021-07-13,train
kmtn,35.85747411,-78.73749971,2019-09-25,test
kmue,35.5,-79.09540197,2017-05-18,test
kmuf,41.267694,-80.470129,2016-09-20,train
kmup,34.21159,-78.92665528,2014-06-03,train
kmxa,35.86939987,-78.83294746,2017-07-20,test
kmxk,35.86399601,-78.7896977,2015-04-22,train
kmyd,35.742,-79.20976724,2015-07-07,train
kmyl,35.27816,-79.04369412,2015-05-13,train
kmzg,36.32,-76.73,2021-08-26,train
knah,35.794,-79.01734585,2015-12-07,test
knaj,35.98,-78.82723054,2020-09-16,train
knbp,42.68,-79.691667,2017-04-08,train
knco,35.66293946,-79.24355535,2019-05-16,train
kncp,38.76881669,-75.19656666,2018-08-08,train
kndc,37.3041,-120.901,2014-04-08,train
kndk,39.03917524,-95.69083603,2017-08-14,train
knes,34.97,-79.08536689,2021-09-29,test
knev,35.794,-79.01793906,2016-04-06,train
knez,35.6675438,-79.23500328,2016-10-18,test
kngd,35.70544311,-79.16460942,2016-08-31,train
kngn,38.37611,-97.07583,2016-07-11,train
knhh,36.17,-79.05521221,2020-05-27,train
knjv,38.3677,-121.521,2016-12-16,train
knlq,36.424,-79.07582615,2014-07-30,train
knnf,35.98,-78.7792581,2017-08-23,train
knob,41.484614,-80.442899,2016-09-20,test
knou,35.76,-79.08190652,2020-09-24,test
knqq,38.1602,-121.206,2015-04-21,train
knqs,41.424144,-73.206937,2018-07-23,train
knrx,37.4806,-121.031,2013-02-20,train
knsy,41.299298,-80.758329,2020-09-04,train
knuc,35.65436,-79.00942638,2016-07-13,train
knvh,36.6039,-119.467,2015-09-14,train
knwr,34.446,-119.876,2021-01-28,test
knxi,35.70384623,-79.16757545,2019-08-29,test
knyh,35.68,-79.10869969,2021-05-20,train
knyk,35.63030986,-79.3041613,2015-09-09,train
knyl,38.25605667,-86.77640306,2021-05-24,train
knyy,35.76,-79.10766157,2020-09-14,test
knzh,37.2141,-120.561,2018-07-10,train
koah,40.212106,-79.955607,2016-09-03,train
koan,35.6407162,-79.28483265,2021-08-05,test
koaq,35.66498879,-79.23974894,2018-03-22,train
koar,37.8817,-121.249,2017-01-05,train
kobb,41.91411,-72.70472,2020-07-23,train
kobx,35.228,-79.12501287,2019-07-17,train
kocd,35.976,-78.70767228,2013-01-14,train
kocf,41.693729,-73.231325,2019-09-23,train
kodx,36.03,-78.68107616,2020-06-01,train
koeh,44.8505,-93.5157,2013-06-18,train
koen,35.90359326,-79.10661407,2019-01-15,test
koeq,34.6439,-120.43,2021-01-28,train
kofq,40.96279,-110.3871,2017-09-18,train
koij,39.08555,-96.94028,2014-06-30,train
koiq,32.63901,-83.96636,2017-06-20,test
koiz,39.09447,-96.90462,2013-09-03,test
kojm,39.7533,-121.971,2018-01-24,train
kojp,35.63563279,-79.29427452,2017-09-20,train
kolk,40.50758,-122.6943,2017-06-20,test
komt,37.2639,-120.906,2019-01-23,train
koov,35.79,-79.03771261,2021-09-09,train
kopn,35.69447786,-79.18497618,2016-07-19,test
koqw,35.49,-79.06257786,2021-05-11,train
kosh,37.9674,-121.464,2014-10-21,test
kosj,35.70166382,-79.17162903,2013-01-29,test
kote,42.0253,-73.3829,2018-04-26,train
kotm,41.286751,-80.428082,2016-08-23,test
kotx,35.71513086,-79.14661548,2016-07-22,test
kouk,35.63305117,-79.29906961,2015-12-07,train
koun,38.38889,-97.09306,2013-07-15,train
kova,35.68670637,-79.19941088,2021-09-09,train
kovv,35.68007932,-79.21171992,2017-07-20,train
koys,35.64406965,-79.27860398,2019-09-04,test
kozi,36.7962,-121.782,2020-03-18,train
kpan,35.67478299,-79.22155726,2020-06-10,train
kpbm,36.028,-78.716,2014-07-02,train
kpcd,35.90306529,-79.10238852,2018-10-18,test
kpcl,37.4271,-120.674,2014-07-08,train
kpdf,48.0735,-86.59,2014-05-15,train
kped,35.63901286,-79.28799642,2014-12-30,train
kpen,35.88853078,-78.98606157,2019-08-22,train
kpgm,41.798303,-72.428591,2015-08-04,train
kpik,39.1766,-122.189,2015-05-20,train
kpiy,35.86741224,-78.8170395,2016-07-19,train
kpje,36.43,-79.07498577,2019-08-28,train
kpkf,35.90623307,-79.12774183,2020-02-03,test
kpks,35.87042474,-78.84115,2018-04-11,train
kpml,38.51301083,-95.70121672,2017-08-14,train
kpmp,37.1145,-120.89,2020-09-08,train
kpmx,35.68369891,-79.20499691,2015-09-09,train
kpmy,37.9674,-121.464,2018-01-11,train
kpnp,35.68878232,-79.19555504,2020-06-10,train
kpnq,35.85750517,-78.73774827,2019-09-25,train
kpoa,33.2206,-117.358,2013-02-21,train
kpoi,37.2486,-120.851,2014-07-08,train
kpop,44.04119,-74.36166,2017-09-08,test
kpow,36.16894,-79.07058615,2013-07-11,train
kpoz,37.2953,-120.85,2021-03-09,train
kptf,38.307,-121.794,2013-02-19,train
kpuj,35.86169782,-78.77130412,2014-02-25,train
kpum,41.819467,-72.423353,2021-12-01,train
kpup,35.85738094,-78.73675402,2019-09-25,train
kpvu,36.05,-76.68,2020-02-24,train
kpxk,36.7723,-121.788,2015-03-25,train
kpya,37.5582,-121.164,2013-08-13,train
kpyh,43.9497,-78.0497,2018-08-14,test
kpzp,47.343917,-85.620633,2017-08-24,train
kqan,35.69144379,-79.19061165,2018-08-09,train
kqat,35.88579779,-78.96418812,2018-05-09,test
kqbm,35.70203643,-79.17093696,2019-07-02,train
kqcx,38.307,-121.794,2017-01-09,train
kqdc,35.87548698,-78.88166559,2021-04-28,train
kqdn,38.8768,-94.70286,2014-09-15,train
kqeo,41.76693,-76.58659,2018-11-08,train
kqey,36.7254,-121.73,2015-04-28,test
kqgj,39.7533,-121.971,2015-05-20,train
kqgm,37.4583,-120.967,2021-05-11,train
kqis,39.21155,-97.00559,2014-07-21,train
kqjc,36.32683,-79.07231634,2013-06-25,test
kqlm,34.941,-79.10197668,2016-08-16,train
kqlp,48.558833,-86.381117,2013-04-16,train
kqlt,35.71497117,-79.14691208,2016-07-27,train
kqlw,35.64607,-79.0255829,2016-07-13,train
kqmh,35.72048,-79.0776552,2015-09-17,train
kqmw,35.4417,-119.549,2013-08-28,train
kqnf,35.63001709,-79.30470507,2016-04-06,test
kqpm,40.921659,-79.280691,2018-07-18,train
kqpn,43.731667,-77.016667,2014-08-17,train
kqqk,36.03,-78.69524419,2021-04-20,train
kqqw,35.837,-79.001,2015-12-07,train
kqrd,35.68836,-78.70270105,2016-10-05,train
kqtn,37.4125,-120.759,2018-03-05,train
kqtr,43.716667,-78.026667,2019-04-25,test
kqvl,40.59427,-80.00027,2019-07-09,train
kqwk,35.66725104,-79.23554705,2016-12-13,train
kqwz,36.03,-78.68207041,2020-06-01,train
kqyg,40.548048,-80.201386,2014-08-18,train
kqzu,38.0601,-121.499,2014-05-20,train
kraj,38.38889,-97.09306,2017-06-05,test
krbg,38.354036,-98.586823,2017-06-26,test
krbi,37.2639,-120.906,2019-05-22,train
krbs,35.64607,-79.02483722,2016-06-22,train
krcd,35.85722566,-78.73551121,2019-08-29,test
krck,35.794,-79.01141378,2014-10-08,train
krcv,41.8915,-71.68264,2017-09-27,train
krdm,32.9667,-116.654,2019-05-29,train
kret,36.02,-76.31,2019-07-31,test
krew,35.68,-79.10949063,2021-07-13,train
krfp,38.5901,-121.731,2015-12-15,test
krgf,47.258933,-86.347717,2015-08-24,test
krgi,41.5115,-73.4728,2016-05-12,train
krhk,46.41943,-95.84002,2017-08-08,test
krid,44.1,-82.116667,2017-03-31,test
krim,37.8717,-121.526,2018-03-14,train
krit,35.85868532,-78.74719362,2019-07-02,train
krjd,35.68867586,-79.19575277,2020-06-10,train
krjf,35.74527,-96.02394,2017-08-08,train
krkf,35.51,-79.09332574,2017-07-26,train
krlk,41.41258,-76.58144,2021-07-01,train
krmj,37.61016134,-97.62434449,2018-09-10,train
krmw,35.742,-79.20231039,2015-03-24,test
krnf,37.7705,-121.292,2013-12-17,train
kroa,38.5901,-121.731,2014-04-17,train
kroy,39.751936,-79.396803,2017-08-23,train
krpa,35.66147565,-79.24627421,2020-01-09,train
krpc,35.84,-79.06119371,2020-09-09,train
krpp,36.9767,-121.51,2020-09-29,train
krpq,35.68050515,-79.21092898,2017-05-17,train
krqj,35.91232018,-79.17645995,2013-11-06,test
krqr,35.71877707,-79.13984304,2018-08-28,test
krra,39.40763,-99.44667,2017-09-05,train
krrp,39.3092,-121.595,2019-09-26,test
krrw,35.86728802,-78.81604525,2016-07-19,test
krsd,35.9061399,-79.12699614,2020-01-09,train
krse,41.697709,-73.28029,2019-07-16,test
krsk,35.79,-79.02846848,2019-02-19,test
krsm,37.6003,-121.224,2013-06-11,train
krsw,35.69186962,-79.1898207,2018-05-09,train
krsx,37.4363,-120.036,2017-06-13,train
krts,37.0062,-120.6,2015-03-10,train
krvb,35.63589894,-79.29378018,2016-06-21,test
krvs,37.9792,-121.57,2021-08-17,train
krwa,39.732353,-79.392775,2014-10-22,test
krwb,35.25,-83.1,2019-08-13,test
krwx,35.60595,-78.99003856,2016-07-27,train
krxc,35.91045678,-79.16154624,2013-04-23,train
krxn,40.02723,-76.51606,2017-06-21,train
kryx,35.69351973,-79.1867558,2017-03-21,train
krzv,41.5839,-72.7704,2021-08-19,train
ksay,36.055,-78.763,2013-07-17,train
ksaz,40.04056,-77.26778,2018-08-07,train
ksbu,33.1883,-117.362,2013-02-09,test
kscc,38.79643622,-97.59567525,2019-10-21,train
ksda,39.538,-95.1501,2013-07-22,train
ksdh,35.65458245,-79.25907759,2014-08-05,train
kseo,36.23,-76.71,2021-07-28,test
kses,40.4189,-122.214,2017-12-27,train
ksgf,38.1156,-121.494,2019-02-05,train
ksgr,39.845,-95.376,2015-07-27,test
kshb,34.89201,-76.622,2014-06-26,train
ksho,35.98,-78.77304405,2017-05-24,train
ksif,35.61133,-78.97437916,2016-06-08,train
ksjy,37.82516,-99.919103,2021-09-07,test
kslq,38.47891,-97.4704,2015-09-21,train
ksmv,32.38401,-104.14583,2013-08-13,train
ksna,37.7705,-121.292,2013-06-18,train
ksns,35.794,-79.02011415,2016-10-18,test
kspt,35.79,-79.03568583,2021-05-24,train
ksqd,41.707665,-73.382964,2015-06-30,train
ksqo,35.742,-79.21946115,2015-11-12,test
kssx,38.8121,-121.774,2014-05-20,train
ksty,37.6667,-120.898,2018-10-09,test
ksua,41.992305,-78.929219,2015-07-20,test
ksuz,41.10142,-76.66107,2019-08-06,test
kswb,37.9893,-121.463,2019-03-19,train
kswv,35.62583859,-79.31246619,2016-05-24,train
ksxf,35.86573518,-78.80361716,2015-09-24,test
ksxs,37.2953,-120.85,2015-07-14,test
kszj,35.67747108,-79.21656444,2019-03-27,train
ktac,35.98,-78.83046184,2020-12-09,test
ktad,35.88188465,-78.93286933,2016-06-21,train
ktao,37.8832,-122.291,2019-07-23,train
ktbf,33.4975,-117.666,2016-09-13,train
ktby,35.6552212,-79.25789117,2014-06-10,test
ktdj,36.177,-79.0538775,2013-06-26,train
ktdl,35.794,-79.01961981,2016-08-10,train
ktdy,36.37,-78.85084391,2019-08-28,test
ktem,36.0932,-119.366,2017-06-15,train
ktgw,41.891667,-83.196667,2016-04-03,train
kthh,41.80687,-77.1974,2019-08-12,train
ktii,35.79,-79.03716884,2021-07-12,train
ktjb,39.61525,-84.96614444,2016-08-23,train
ktjd,35.62860652,-79.30732507,2015-04-22,test
ktje,35.1117,-118.615,2019-05-10,train
ktjg,46.602692,-86.78226,2016-08-22,test
ktjp,35.89399675,-79.02980845,2015-01-27,train
ktke,37.5368,-121.049,2017-04-11,train
ktki,39.79219,-99.97105,2017-06-26,train
ktkq,37.3992,-121.032,2016-03-08,train
ktlx,41.55087787,-86.36162603,2021-05-24,train
ktmd,35.72255635,-79.13282343,2013-07-29,train
ktor,41.70986917,-85.0363,2018-08-14,train
ktpb,36.055,-78.763,2014-11-12,train
ktqe,40.308845,-80.605689,2019-07-30,train
ktrz,35.87365463,-78.86700044,2020-02-03,train
ktsr,37.4271,-120.674,2015-04-14,test
ktsx,39.89589,-98.04562,2015-06-15,train
kttr,36.32683,-79.07246464,2013-06-25,train
ktty,43.40546,-108.17362,2021-08-17,test
ktup,35.70807796,-79.15971546,2016-06-08,test
ktwm,35.74,-79.07854501,2017-08-23,train
ktwp,36.7085,-121.749,2018-11-30,train
ktyj,40.08244,-76.8834,2019-08-29,train
ktzr,39.11775544,-94.63771926,2019-09-09,train
kuaa,35.91350033,-79.1859053,2014-06-23,test
kuan,36.54,-79.06455522,2019-05-28,test
kuaz,36.03,-79.09060688,2018-06-14,train
kubi,41.10817,-76.66275,2019-08-06,test
kubl,35.68345938,-79.20544181,2015-09-24,train
kubs,37.6776,-122.082,2021-06-23,train
kucr,44.74,-82.06,2017-03-30,test
kudc,35.036,-79.11759779,2021-04-20,train
kufv,41.841242,-78.994719,2015-06-03,test
kugl,35.98,-78.82399923,2020-06-24,test
kugq,38.2996,-121.383,2015-03-18,train
kuhp,39.58638333,-84.99486667,2017-08-08,train
kuie,35.91436992,-79.19286503,2014-09-10,train
kuiq,35.70999422,-79.15615622,2016-07-13,train
kuis,35.9140283,-79.19013085,2014-08-05,train
kuja,35.79,-79.02935829,2019-05-16,train
kukq,35.794,-79.004,2013-06-04,test
kuma,37.3204,-120.983,2014-03-03,train
kumi,37.6003,-121.224,2015-03-10,train
kuns,44.87302,-93.556776,2013-07-22,train
kuoo,35.51,-79.09401782,2017-10-27,test
kupz,41.10413,-76.65469,2021-06-24,train
kuri,48.13497,-116.1556,2017-08-30,train
kurk,41.707665,-73.382964,2019-08-27,test
kury,35.90325163,-79.10387989,2018-11-07,train
kusk,34.85,-78.83,2020-07-30,train
kusu,34.9454,-120.417,2019-09-24,test
kusw,37.4419,-121.003,2014-12-03,train
kutx,35.63195997,-79.3010964,2014-12-30,test
kuuk,37.2953,-120.85,2021-06-08,train
kuvc,34.965,-79.08329066,2016-07-25,train
kuvq,39.2184,-122.05,2020-06-16,test
kuwa,34.21,-78.92839522,2019-07-16,train
kuyf,43.3833,-77.9894,2018-04-10,test
kvag,35.25,-83.1,2019-07-15,test
kvap,35.66623968,-79.23742554,2017-06-21,test
kvas,36.04,-79.08833292,2018-06-04,test
kvbj,38.3677,-121.521,2017-02-28,train
kvbn,39.4981,-84.98684167,2021-07-27,test
kvbw,41.798303,-72.428591,2018-08-07,train
kvfd,35.98,-78.80610278,2019-05-29,train
kvge,48.0825,-89.252383,2016-08-26,test
kvgj,40.954436,-81.12694,2017-11-17,train
kvim,34.4069,-119.517,2018-01-17,train
kvit,35.66552108,-79.23876026,2017-09-20,train
kviv,39.16522,-96.91105,2014-08-18,train
kvix,35.69152363,-79.19046334,2018-07-11,test
kvjn,37.2639,-120.906,2018-07-19,train
kvkw,38.31806,-96.99139,2021-08-16,train
kvkx,35.64332444,-79.27998812,2020-02-03,test
kvlm,37.2764,-120.954,2021-02-09,train
kvln,47.18926,-95.21868,2017-09-13,train
kvls,35.68836,-78.69375282,2016-07-13,train
kvmk,37.4363,-120.036,2019-04-09,train
kvmq,35.71736649,-79.14246303,2019-09-01,train
kvnp,38.1156,-121.494,2021-04-20,test
kvoj,35.63925239,-79.28755151,2014-10-08,train
kvon,35.794,-79.01220473,2015-02-11,test
kvot,35.49698,-78.647,2013-07-22,test
kvoz,35.51,-79.04092582,2021-05-11,train
kvpk,36.8698,-121.815,2017-12-13,train
kvqb,37.7705,-121.292,2014-11-18,train
kvqf,35.98,-78.83667589,2021-06-28,train
kvrj,45.75,-83.916667,2017-03-29,test
kvsa,35.63539326,-79.29471943,2017-12-06,train
kvsm,35.68742497,-79.19807616,2021-05-24,train
kvsn,35.0164,-120.586,2018-09-24,train
kvsv,37.1145,-120.89,2016-03-08,train
kvsy,41.992305,-78.929219,2015-10-26,train
kvtc,35.976,-78.75763322,2016-05-10,train
kvuh,42.15025,-122.6148,2017-08-02,train
kvuj,35.70554957,-79.16441168,2016-08-24,train
kvuk,33.0483,-117.227,2013-05-15,train
kvun,35.68109067,-79.20984143,2017-01-24,test
kvwe,37.3133,-120.892,2013-04-02,train
kvwz,34.941,-79.10261932,2016-09-22,train
kvxj,35.83646,-78.9763,2016-06-07,train
kvxm,35.51,-79.09283141,2017-06-24,train
kvxu,35.65202744,-79.26382324,2015-08-24,test
kvxx,38.51586531,-95.73903003,2018-09-24,train
kvzl,35.70315425,-79.16886073,2019-09-25,train
kwcm,37.8717,-121.526,2017-05-16,test
kwdn,35.07,-78.88564258,2018-06-06,test
kweg,35.63621832,-79.29318697,2016-05-24,train
kwfa,44.877646,-93.557842,2013-03-01,train
kwfj,35.794,-79.01640661,2015-09-24,test
kwga,40.968788,-81.119867,2016-08-03,train
kwge,42.021242,-78.95833,2013-10-17,test
kwhr,41.9553,-73.4448,2016-05-19,test
kwhv,35.8795554,-78.91422719,2015-07-23,test
kwhx,42.021242,-78.95833,2019-09-24,train
kwiq,35.6554075,-79.25754514,2014-05-19,test
kwja,35.8634991,-78.78572071,2014-10-08,train
kwjj,38.31806,-96.99139,2017-09-18,test
kwju,39.69807,-98.28162,2014-07-28,train
kwjv,35.71012729,-79.15590905,2016-07-13,train
kwlo,35.67989301,-79.21206596,2017-08-21,train
kwmb,37.3992,-121.032,2017-01-10,train
kwmc,33.8011,-117.205,2016-12-16,train
kwnb,39.08031907,-86.43086667,2019-08-19,test
kwoa,39.99816,-79.23448,2021-06-15,train
kwod,38.3677,-121.521,2016-04-19,test
kwok,37.4788,-121.068,2017-09-12,train
kwop,35.3207,-120.806,2021-12-14,train
kwor,35.72641548,-79.12565551,2019-06-19,train
kwpq,36.49,-78.88290839,2017-06-13,train
kwps,35.98,-78.77677248,2017-07-13,test
kwpw,35.79,-79.03781148,2021-09-09,train
kwqa,43.86445,-99.66352,2017-06-21,train
kwqs,37.3725,-120.923,2014-05-13,train
kwqt,44.76,-86.966667,2018-08-03,test
