uid,region,severity,abundance
pwsx,midwest,1,0.292
pwtn,south,1,15.56
pwvw,south,1,0.02
pwvz,south,1,17.064
pwwa,midwest,3,459.27
pwze,west,3,286.337
pwzf,west,4,2712.5
pxav,south,3,566.872
pxbc,west,4,3617.5
pxbe,west,4,4452.5
pxdw,northeast,3,297.25
pxfu,south,1,1.169
pxhr,south,3,132.157
pxhs,northeast,2,45.867
pxjb,west,4,5252.5
pxjf,midwest,2,36.734
pxjv,midwest,1,1.575
pxkp,northeast,2,69.83012695
pxld,west,2,99.397
pxlh,west,4,5890.0
pxlv,midwest,1,0.247233439
pxmc,south,1,1.743
pxmq,midwest,1,0.26019217
pxnz,west,4,3382.5
pxol,south,1,11.348
pxrl,midwest,1,1.760094343
pxry,west,4,3988.9775
pxst,south,1,3.351
pxul,west,4,1198.157
pxva,south,1,2.905
pxvy,south,1,12.264
pxym,south,2,80.965
pxyv,south,1,4.72
pxyw,west,4,5000.0
pxzr,south,1,0.69
pycn,midwest,3,188.336
pyed,west,4,7195.0
pyho,south,1,0.697
pyhs,south,1,7.77
pyix,south,1,0.29
pyjt,south,1,16.943
pykd,south,2,51.737
pykl,west,1,0.23802144
pyny,south,1,6.535
pypt,south,1,0.313
pyqb,south,1,3.066
pyqt,south,1,1.38
pyqz,south,1,0.782
pyse,south,1,5.456
pytb,west,4,6777.5
pyuv,south,1,0.29
pywd,south,2,87.759
pywz,south,3,172.627
pyzf,south,1,12.62
pzaj,south,1,10.292
pzbf,south,1,1.564
pzel,south,1,14.137
pzfc,south,1,0.29
pzfh,midwest,3,458.64
pzii,south,1,0.254
pzio,south,1,2.905
pzja,midwest,1,0.746335697
pzjm,south,2,34.225
pzkm,south,1,12.491
pzky,west,4,1534.875
pzmm,south,3,884.436
pznt,midwest,1,5.562752381
pznw,west,4,3842.435
pzoh,west,4,7627.5
pzsw,south,1,1.936
pztu,south,1,1.017
pzvu,south,1,0.145
pzwv,south,1,18.396
pzwz,south,3,189.764
pzxp,south,2,27.109
pzyu,south,1,13.797
qaat,west,4,6802.5
qact,northeast,2,21.56823129
qadb,midwest,1,0.494180335
qaei,west,4,5667.5
qaes,west,4,4526.3
qagn,south,1,2.033
qahh,west,3,576.1655
qajx,south,1,1.162
qaln,south,1,2.905
qamb,midwest,2,67.002
qano,west,4,6550.0
qaog,midwest,1,1.356739389
qapg,west,4,1866.57333
qapn,south,3,421.887
qaqd,northeast,3,738.696732
qaqt,south,1,15.007
qarx,south,1,0.311
qarz,midwest,1,0.308939636
qasb,south,2,44.779
qatt,midwest,1,1.734708367
qatz,south,1,0.363
qaya,midwest,1,0.0
qbal,midwest,2,67.891
qbax,south,3,762.446
qbbg,northeast,1,1.734615385
qbdv,northeast,2,34.667
qblk,south,1,3.413
qbmm,west,4,5980.0
qbng,south,2,29.046
qbnq,south,1,0.207
qboi,midwest,3,448.936
qbry,west,1,0.257039489
qbrz,midwest,1,3.131944444
qbta,south,3,194.847
qbts,midwest,1,0.785272861
qbty,south,2,35.581
qbui,midwest,1,17.001
qbup,west,4,7265.0
qbxf,midwest,3,648.9
qbzh,south,2,36.307
qcae,south,1,10.892
qcba,south,2,32.676
qcdv,south,2,99.118
qcfy,west,4,2167.5
qchz,south,2,83.796
qcig,west,4,5477.5
qcii,northeast,2,38.5245
qcij,south,3,118.119
qcjp,south,2,85.629
qcln,south,1,8.671
qcmv,west,2,24.78
qcmy,midwest,1,11.36150032
qcnd,west,4,1360.0
qcpa,west,4,7665.0
qcqm,west,4,8242.5
qcvc,south,1,12.453
qcxx,midwest,3,277.515
qcyd,midwest,4,1890.0
qczx,midwest,3,138.3066667
qczy,midwest,1,3.654
qdar,midwest,3,117.81
qddv,west,4,9900.0
qdgc,midwest,4,4632.23
qdgd,west,4,6195.0
qdgm,midwest,1,4.725
qdhz,south,1,1.936
qdij,west,4,4500.0
qdjd,west,4,4011.773
qdji,south,1,17.427
qdjl,south,3,377.229
qdjm,midwest,1,8.999545929
qdkf,northeast,1,1.985534591
qdlg,midwest,1,0.564703651
qdmf,south,1,0.871
qdng,midwest,2,87.57
qdnw,west,4,3115.0
qdnx,south,3,782.882
qdny,midwest,1,8.505
qdog,south,1,0.288138889
qdqp,midwest,3,121.586
qdrk,northeast,4,1180.933
qdsc,south,1,16.52
qdxf,south,1,10.251
qdxv,south,1,6.136
qdyr,south,1,5.126
qdzf,south,1,0.1
qdzm,west,4,2819.894
qeaa,west,4,2482.63333
qeba,south,3,155.031
qecf,south,2,62.932
qecq,west,4,4565.0
qeee,midwest,1,0.589711247
qefx,midwest,1,3.5875
qejq,midwest,3,407.37
qelg,south,3,799.721
qelq,midwest,1,0.170188679
qend,midwest,1,2.13245584
qenu,south,1,0.254
qeov,west,4,1491.242
qepr,south,1,9.322
qese,south,1,0.508
qesv,south,1,1.089
qeth,west,4,4540.0
qetp,west,4,7075.0
qeur,midwest,1,0.086908543
qeut,south,1,9.682
qeuv,midwest,3,395.64
qeyr,midwest,1,0.43827746
qeyw,west,4,4307.5
qezg,south,2,92.127
qezo,south,1,1.888
qezw,south,2,21.663
qezx,south,1,10.054
qfat,west,4,5660.0
qfbd,south,1,0.654
qfeb,northeast,2,86.08028846
qfei,midwest,1,0.239051275
qffx,west,2,24.163
qfgf,south,2,56.639
qfgj,northeast,2,28.72039801
qfha,west,4,5310.0
qfkg,west,4,4137.5
qfly,midwest,3,205.38
qfmu,south,3,989.416
qfmv,south,2,41.148
qfne,south,3,130.463
qfnl,midwest,3,632.205
qfny,west,4,1595.8
qfnz,midwest,1,0.902891231
qfqx,midwest,2,82.388
qfqz,south,1,11.255
qfrx,west,4,3392.5
qfso,south,1,1.173
qftr,west,4,5085.0
qfvr,south,1,4.72
qfvw,south,1,5.954
qfyw,south,1,16.597
qfyy,south,1,0.01
qgaw,south,1,0.894
qgda,south,3,674.221
qgea,west,2,38.843
qgek,south,1,18.314
qghc,south,1,7.261
qghj,midwest,1,1.192249547
qgjf,west,4,6005.0
qgkh,south,1,3.558
qgll,west,4,5164.574
qglq,northeast,1,5.842988775
qglz,south,3,133.756
qgnt,northeast,2,47.385
qgok,south,1,9.44
qgqg,south,1,8.561
qgrf,south,1,10.844
qgtf,northeast,3,965.133
qgtz,south,1,5.083
qguh,northeast,1,16.01008892
qgxs,south,1,8.766
qgyj,west,4,6720.0
qhbi,south,3,688.38
qhef,west,4,4132.5
qhfz,south,1,0.508
qhkn,midwest,1,0.351996842
qhlg,west,4,6885.0
qhlk,south,1,19.398
qhls,midwest,1,17.93
qhme,south,1,10.166
qhms,west,4,6045.0
qhnh,midwest,1,0.510485726
qhno,south,1,10.166
qhnq,midwest,1,0.292929483
qhnz,south,3,174.893
qhoa,south,1,5.193
qhoq,west,4,5075.0
qhpc,west,4,1882.022
qhps,northeast,2,33.2046
qhpy,south,3,161.639
qhpz,northeast,3,144.6723438
qhqd,west,4,1855.97
qhsb,midwest,2,68.67
qhta,south,1,1.888
qhtg,northeast,1,14.067
qhua,midwest,2,62.055
qhuo,south,3,704.839
qhwk,northeast,2,27.6
qhwl,midwest,1,0.21632951
qhyr,northeast,1,4.421568627
qiao,west,4,6362.5
qibt,west,4,1324.873
qicf,south,2,45.289
qicg,northeast,3,120.6246032
qidp,midwest,3,840.399
qifv,south,1,1.694
qigl,south,2,32.273
qigt,south,2,28.606
qihl,northeast,2,70.7616
qihy,midwest,3,218.925
qiib,west,4,6850.0
qilu,south,1,0.438
qiog,south,2,25.959
qipd,south,1,3.734
qisu,west,3,732.5
qiuq,west,4,2797.0985
qius,south,1,2.0
qivq,south,1,8.299
qiws,south,1,16.459
qizd,south,1,14.523
qizq,west,4,5025.0
qjcn,northeast,1,0.197807018
qjdv,south,1,10.562
qjeh,south,1,0.803
qjfm,northeast,1,2.073563218
qjhs,south,2,87.892
qjik,west,4,1051.6145
qjip,south,2,34.492
qjiw,south,1,3.558
qjle,midwest,2,52.09827586
qjlk,west,4,1644.2975
qjoe,south,1,9.392
qjof,south,2,79.046
qjqn,west,4,5157.5
qjqx,west,2,72.331
qjrh,south,1,2.922
qjrz,west,4,6108.959
qjso,midwest,2,40.95
qjsq,midwest,2,98.919
qjuj,south,2,32.307
qjum,west,4,4702.151
qjxl,northeast,1,1.75582958
qjxo,south,1,2.446
qjyb,midwest,2,68.671
qkaq,south,1,1.377
qkax,south,1,1.271
qkcg,northeast,1,3.565598291
qkcm,west,4,4807.5
qkdp,west,4,3143.0
qkdy,south,1,3.91
qken,west,4,4655.0
qkfl,south,1,16.12
qkfm,west,4,6147.5
qkfn,south,2,28.239
qkgz,south,2,60.996
qkhp,south,1,7.884
qkhu,south,1,1.709
qkhw,midwest,3,792.672
qkkv,south,1,1.943433653
qkln,midwest,1,2.094343028
qkmu,south,3,257.779
qknm,west,4,2253.263
qkpe,south,1,0.726
qkpn,south,2,65.353
qksl,northeast,1,0.0
qktp,midwest,1,3.427051672
qkts,south,2,25.173
qkvk,south,1,3.631
qkvx,midwest,1,0.237869198
qkwh,south,1,12.131
qkwo,west,4,4902.5
qkxg,south,3,119.483
qkxj,south,2,40.664
qkxt,west,4,2500.757
qkyz,midwest,4,1649.97
qlac,midwest,3,124.106
qlbq,west,4,6900.0
qldu,west,4,2243.4935
qlfa,west,4,1225.75
qlgh,midwest,1,1.424452216
qlhd,west,4,5747.4875
qlhs,midwest,2,42.112
qlkg,west,4,6512.5
qlki,northeast,2,43.44633333
qlkl,midwest,1,1.735320511
qlku,south,1,8.351
qlls,south,1,2.941
qloj,west,4,1842.944
qlqs,west,1,2.844813404
qlqt,south,1,2.178
qlsq,south,1,3.873
qlsw,west,4,4882.5
qltk,west,1,13.4083
qluh,south,1,0.792
qluv,south,3,232.433
qlyb,northeast,3,218.667
qlyj,midwest,1,7.173
qlys,midwest,1,3.426715686
qmaw,west,4,4151.8025
qmcb,northeast,4,2216.667
qmcg,south,1,3.304
qmcz,south,1,3.195
qmdp,south,1,0.073
qmeq,west,3,642.25
qmer,south,1,11.826
qmfd,midwest,3,462.632
qmfo,west,4,6685.0
qmhl,south,3,376.14
qmir,midwest,1,0.435684103
qmke,west,4,6275.0
qmks,west,4,2480.0
qmlw,south,1,7.988
qmnv,south,1,2.965
qmod,midwest,1,0.075925926
qmol,south,1,0.327
qmpu,south,3,135.448
qmsk,west,3,791.0945
qmst,south,2,23.104
qmua,midwest,1,6.497740741
qmui,south,1,0.25
qmut,west,4,6337.5
qmwi,west,4,2307.75
qmxt,south,1,17.427
qmyw,northeast,2,46.37783333
qmzg,south,1,4.841
qnag,west,4,3937.25
qnar,south,1,1.25
qnav,west,4,3135.0
qnbm,midwest,1,1.638483429
qncr,south,1,4.829
qncw,south,1,7.983
qneb,midwest,2,43.429
qnfh,midwest,4,1451.493
qnfv,south,1,0.911
qngn,south,1,11.618
qngy,south,1,19.606
qnhw,west,4,2242.75
qnkx,northeast,4,1262.309783
qnmw,south,1,10.581
qnod,midwest,3,214.2
qnov,south,3,105.048
qnpj,south,1,1.815
qnpw,south,1,0.764
qnqa,south,1,1.269145729
qnsk,south,1,13.071
qnte,west,4,4864.976
qnua,west,4,2073.0
qnub,west,4,2700.0
qnxf,south,1,16.096
qnxp,south,1,19.364
qnyv,west,4,5797.5
qnzh,west,4,5295.0
qodf,midwest,2,92.925
qofh,south,1,0.645
qofo,northeast,1,0.0
qogc,south,1,0.182
qogh,south,1,12.344
qogv,south,1,2.683
qoio,northeast,1,11.83608479
qojq,west,4,3745.0
qokt,south,1,1.089
qolr,south,1,2.905
qomq,northeast,2,56.375
qone,midwest,4,5553.45
qook,west,3,651.92
qoqe,south,3,530.89
qoqm,south,2,75.083
qoqq,west,4,7695.0
qorg,south,3,916.872
qosv,south,3,225.684
qotj,west,2,58.382
qotk,south,2,53.008
qouk,west,4,5815.874
qovm,south,1,7.261
qovn,west,4,8330.0
qovr,south,3,796.331
qowu,south,3,141.307
qoye,south,2,70.145
qoyf,south,1,7.931
qoyh,west,4,6735.0
qoyi,midwest,2,28.184
qozq,south,2,25.887
qozx,south,3,593.498
qpao,south,1,0.01
qpcj,west,4,3617.7365
qpcy,south,3,113.762
qpdn,south,1,3.873
qpeh,south,1,2.675
qpen,south,2,27.987
qpfw,west,4,6145.0
qpib,south,1,14.523
qpis,south,1,3.844
qpjl,south,1,1.768
qpjw,northeast,1,17.4798
qpkf,west,4,2180.5
qpkw,west,4,6032.5
qpoi,south,1,10.355
qpot,northeast,1,4.802919299
qppp,south,1,0.109
qppv,midwest,2,44.16
qppy,west,4,4510.0
qpqb,west,4,6222.5
qprd,south,1,4.225
qprr,south,1,2.905
qpvk,midwest,1,0.443408383
qpwy,midwest,1,2.772
qpxn,south,1,3.927
qpzk,west,4,1087.00945
qqbe,south,2,67.909
qqbi,south,2,28.9
qqbx,south,1,12.707
qqcq,south,1,1.76
qqcs,south,1,12.598
qqdj,south,1,9.913
qqei,south,2,87.386
qqfo,south,1,2.14
qqfy,northeast,1,7.037582418
qqgi,south,2,73.383
qqhj,west,4,5789.822
qqhk,midwest,1,3.276
qqhw,west,5,10960.0
qqkm,south,1,2.652941176
qqle,west,4,8935.0
qqmy,west,4,1607.75
qqoa,south,1,6.639
qqpc,midwest,1,0.251166698
qqqw,south,1,7.567
qqrq,midwest,3,436.867
qqxh,midwest,1,5.231
qqya,south,3,115.214
qrfe,midwest,2,91.36237113
qrfo,south,1,5.948
qrih,west,4,5545.0
qrij,midwest,1,2.361
qrix,west,4,3236.726
qrjm,west,4,5595.0
qrjy,south,2,51.798
qrkr,south,1,1.452
qrlq,west,4,4907.5
qrmp,northeast,2,27.3745
qrnw,south,3,151.037
qrsj,midwest,1,0.40282
qrsz,west,4,1388.0
qrud,midwest,2,63.0
qrus,south,1,1.768
qrwm,south,1,16.136
qrza,midwest,1,0.198311385
qrzq,south,3,228.976
qsbo,south,2,33.402
qsbq,west,4,5171.087
qsdn,south,3,836.996
qsej,south,1,2.526
qsgb,west,4,4525.0
qsgc,midwest,4,9450.0
qshd,south,3,121.991
qshm,midwest,1,0.586
qsmn,south,1,4.696
qsnm,west,4,4216.9325
qspf,south,1,9.295
qsqp,south,2,56.134
qsrd,south,1,2.832
qsrx,south,1,10.59
qsse,west,3,819.875
qssw,west,4,1852.7135
qsuq,south,1,1.549
qsuy,west,4,9662.5
qsvm,south,1,7.044
qsxs,south,1,0.782
qsxx,northeast,1,0.501111111
qsze,south,2,39.611
qszx,northeast,2,24.77083333
qtbi,west,4,3982.4645
qtbn,south,3,158.589
qtdv,west,4,4562.5
qthg,west,4,5930.0
qthm,west,4,6227.5
qtjf,west,4,2105.0
qtkf,northeast,2,45.467
qtlm,south,1,10.919
qtqk,south,3,143.692
qtrm,west,4,4440.0
qtrv,midwest,2,78.794
qtte,south,2,21.784
qttl,south,1,3.14
qtud,midwest,1,2.835
qtue,west,4,4022.5
qtwj,south,3,632.709
qtwm,south,1,0.036
qtxa,west,4,6675.0
qtxb,south,3,169.52
qtyw,south,3,162.655
qtzc,south,1,7.443
qubz,northeast,3,444.0
qucn,south,1,15.60000038
qudd,south,3,204.922
qufv,south,2,65.231
qugp,west,4,2350.25
qugw,midwest,1,2.193
qugy,northeast,2,23.47040816
quia,south,1,0.376
quij,south,1,5.809
quje,south,3,298.201
qujr,south,1,7.733
qukt,midwest,4,1542.1
qulm,south,2,74.257
qums,midwest,3,180.81
qumt,west,4,3536.324
qunh,west,4,7532.5
quoy,west,4,5592.5
quqf,northeast,2,72.9729
qurn,south,1,0.535
qurr,south,1,4.066
quss,midwest,4,6898.5
quth,west,2,63.1
qutx,midwest,1,2.64
quuv,midwest,3,290.493
quux,south,1,16.98
quwj,west,3,351.467
quwv,south,1,2.49
quyx,south,3,433.4
quzq,south,3,804.241
quzt,south,2,53.19
quzy,northeast,1,0.103917051
qvas,northeast,3,245.267
qvbf,south,1,0.073
qvcm,south,2,72.716
qvct,northeast,2,30.9582
qvdn,midwest,3,878.22
qvfz,midwest,1,16.73039921
qvhk,south,1,1.341
qvhy,south,1,5.554
qvkj,west,4,3298.5995
qvll,south,1,9.367
qvmn,midwest,1,0.522140167
qvmy,midwest,3,355.32
qvnn,south,1,10.747
qvos,south,1,1.54
qvpj,northeast,3,653.333
qvrc,south,1,0.334
qvrz,west,4,1126.514
qvsb,south,2,37.344
qvsf,south,1,0.063
qvsi,south,3,578.491
qvtg,northeast,2,47.267
qvwv,south,2,46.473
qvxq,south,2,56.155
qvxt,west,4,5770.283
qvya,midwest,2,45.55
qvyg,south,2,27.197
qvzf,west,4,1051.6145
qvzk,south,2,90.786
qway,south,1,3.953
qwdq,south,1,11.518
qwgm,west,4,4555.0
qwgx,south,2,32.596
qwhe,northeast,1,14.742
qwhs,south,2,20.068
qwik,south,2,34.31
qwim,south,1,5.083
qwks,west,4,5185.0
qwky,midwest,3,255.21
qwlj,west,4,4667.5
qwlo,midwest,3,584.85
qwnc,midwest,1,0.341864478
qwoe,midwest,3,157.185
qwoi,south,1,2.766
qwpp,west,4,1299.1085
qwqf,northeast,1,0.103678161
qwqh,west,4,6752.5
qwqj,midwest,2,84.925
qwtk,south,1,6.574
qwvh,south,1,1.089
qwwm,south,3,168.101
qwwu,midwest,2,61.70397628
qwxy,west,4,5800.0
qwzz,south,1,3.631
qxac,south,1,3.112
qxba,west,4,5885.0
qxco,south,1,4.357
qxcv,midwest,1,1.071
qxdc,south,2,33.488
qxfa,south,2,86.846
qxfn,south,1,0.726
qxft,south,1,7.261
qxio,west,4,1986.23
qxjv,west,4,7840.0
qxjx,west,4,4607.5
qxkd,west,4,7082.5
qxke,south,1,1.452
qxki,midwest,2,88.83
qxkk,south,1,5.482
qxlw,south,1,2.42
qxmp,south,2,75.518
qxns,midwest,4,2161.62
qxpl,south,1,1.162
qxql,south,1,19.364
qxti,west,4,3467.5
qxwn,south,3,135.425
qxws,west,4,5675.8445
qxwv,south,1,0.854
qxxg,south,1,7.443
qxze,west,4,3165.0
qxzm,south,2,31.95
qybh,south,1,19.364
qybl,northeast,2,64.12903509
qyfo,south,1,0.063
qyfs,west,4,6785.0
qygd,midwest,3,150.903
qyhy,south,1,13.434
qyme,south,2,27.109
qymp,northeast,4,1525.333
qyno,south,2,90.04
qynt,south,1,2.593
qyod,south,1,6.535
qyoi,south,3,246.887
qyqp,midwest,2,38.115
qysz,south,2,37.808
qyuh,midwest,2,40.205
qyuj,west,4,6947.5
qyvc,west,4,4265.78
qywm,south,1,10.166
qywr,midwest,1,0.048154559
qyxf,west,4,1953.665
qyxi,south,1,17.79
qyzc,south,3,201.625
qyzh,west,4,6215.0
qzaf,midwest,2,70.843
qzam,northeast,3,204.8526563
qzav,south,1,1.529
qzay,south,1,0.562
qzdb,west,4,4055.0
qzec,south,1,3.631
qzet,northeast,4,1499.266096
qzex,south,1,2.178
qzgr,west,4,2569.1435
qzhd,west,4,1269.06675
qzhq,south,1,7.261
qzij,south,1,0.472
qziz,south,2,48.409
qzjd,south,2,21.784
qzjo,midwest,1,18.585
qzkr,south,1,5.322
qzkw,midwest,2,20.475
qzln,midwest,2,46.81576087
qzmk,midwest,3,181.44
qznp,south,1,2.178
qzoc,midwest,1,0.435684103
qzpc,south,1,2.033
qzsr,south,3,375.901
qzua,south,1,0.264
qzwf,midwest,2,47.626
qzwq,south,1,4.912
qzwu,northeast,1,12.25596133
qzyg,west,1,1.45
qzzd,south,2,50.975
qzzo,midwest,2,44.08
rabq,west,4,6117.5
racw,west,4,4725.0
raez,south,1,5.083
ragp,south,1,3.098
rags,west,4,1348.0
rahr,south,3,221.714
rakh,south,2,30.207
ralf,south,1,6.293
raog,west,4,1631.2715
raou,south,1,0.472
rapd,west,4,5402.5
raru,northeast,1,19.35033784
ravz,south,1,4.575
rawc,south,1,11.618
rawm,south,2,92.664
raww,west,4,4137.5
razt,south,1,1.343
rbac,midwest,3,639.221
rbaf,west,4,4102.955
rbap,south,2,50.104
rbcc,west,4,3396.2945
rbcg,south,1,2.396
rbdl,northeast,1,0.0
rbfm,south,1,2.905
rbfq,midwest,1,1.297345394
rbfy,midwest,1,18.2
rbhw,south,2,28.319
rbib,south,1,3.873
rbik,northeast,2,21.16938776
rbil,south,1,0.847
rbjm,midwest,3,552.825
rbjp,south,1,2.641
rbjw,midwest,3,118.23
rblj,south,3,171.6000004
rbll,south,1,1.743
rbly,south,1,0.924
rbmy,south,1,7.189
rbpf,south,1,1.037
rbqo,south,1,2.905
rbqy,west,4,3956.4125
rbsr,west,4,6195.0
rbst,south,1,4.357
rbtk,midwest,1,1.892357979
rbto,south,1,6.535
rbub,west,4,4212.03093
rbxo,south,2,35.61
rbxp,west,4,5502.5
rcbb,south,1,1.605
rcdj,south,1,1.386
rcgk,west,4,1558.75
rcgx,west,4,2709.173
rchi,midwest,3,743.085
rciz,south,1,0.436
rcjq,south,1,2.075
rcog,midwest,1,5.985
rcot,west,4,6765.0
rcpl,south,1,10.892
rcqv,south,1,3.703
rcri,south,1,1.584
rcst,south,1,3.013
rctp,south,1,10.263
rcxt,south,2,71.12168201
rcyd,south,2,47.718
rdds,west,4,4630.508
rded,south,1,8.606
rdie,south,1,10.501
rdjx,south,2,84.209
rdkg,south,3,339.833
rdkv,south,1,0.581
rdli,west,4,5882.5
rdln,midwest,3,739.62
rdly,midwest,1,3.118512698
rdnj,northeast,1,3.159
rdoa,south,1,9.315
rdov,west,4,3112.979
rdqb,west,4,2693.5
rdqk,west,4,1868.996
rdqs,south,3,510.994
rduk,midwest,4,1191.394
rduy,south,3,728.075
rdvy,south,1,2.905
rdwh,south,2,52.678
rdwx,south,3,117.635
rdxk,midwest,1,1.127927366
rdxw,south,4,1122.611
rdyz,south,1,2.905
reah,northeast,1,0.4212
reas,midwest,1,0.353993333
reaw,south,1,2.178
rebt,northeast,1,0.20278777
recd,west,4,1413.086
recp,south,1,3.994
reen,west,4,5442.5
reep,south,2,22.199
rehy,south,2,49.9595
rekg,midwest,2,51.975
relq,south,2,43.568
remb,south,2,87.03
remt,midwest,3,499.577
reoa,midwest,2,42.243
reob,west,4,3086.927
reod,south,1,14.039
repp,northeast,1,4.8
reqs,south,1,0.385
resf,south,1,1.234
retq,west,4,7175.0
reul,south,1,2.905
reuo,south,1,2.927
revm,south,1,0.235
rexp,south,3,520.4
rfbt,south,1,7.261
rfcf,south,1,2.905
rfcg,midwest,2,39.992
rfgt,south,1,18.88
rfhc,west,4,5572.5
rfim,west,4,1575.911
rfiy,south,2,21.784
rfjc,south,3,322.769
rfjo,west,4,1389.5
rfjt,midwest,1,1.26
rfko,northeast,2,87.1884
rfni,west,4,1450.0
rfnn,south,1,11.295
rfog,south,1,1.5
rfos,south,1,4.599
rfpi,midwest,3,274.05
rfpo,south,1,11.687
rfqh,south,2,29.046
rfun,west,3,539.30027
rfuu,west,4,1103.7185
rfvs,south,3,165.56
rfwl,west,4,1437.75
rfyy,midwest,3,456.12
rfze,west,4,3857.75
rfzj,south,1,17.355
rfzu,south,2,25.173
rgbf,northeast,2,32.0112
rgbz,west,4,5100.0
rgdj,south,2,30.498
rgfb,west,4,6187.5
rgfk,south,1,2.259
rggk,west,4,3500.5025
rghi,south,2,63.289
rgia,south,1,1.271
rgic,west,4,6227.5
rgip,south,1,2.112
rgkp,south,1,0.218
rgle,south,1,4.066
rgmz,west,4,3612.5
rgos,south,1,3.485
rgpj,west,4,4089.929
rgvq,west,4,6893.7755
rgwe,midwest,1,5.095737713
rgws,west,4,5412.5
rgwy,midwest,3,139.956
rgxc,midwest,1,4.68619746
rgxs,west,4,7490.0
rgyj,south,2,94.882
rgyr,midwest,2,48.195
rhcp,south,4,1653.564
rhcr,west,1,6.01
rhde,west,4,3012.0275
rhed,south,3,264.315
rhen,west,4,5957.5
rhfa,west,4,2021.5
rhfx,south,1,0.726
rhgl,west,4,3306.75
rhhd,midwest,3,428.996
rhhm,south,2,52.026
rhho,west,4,6457.5
rhhr,south,1,3.128
rhik,south,1,0.799
rhjm,south,1,3.005
rhkj,northeast,2,79.86169231
rhnh,midwest,2,48.60568223
rhoc,south,3,138.511
rhpa,south,2,80.73
rhpj,midwest,3,127.575
rhpk,south,1,1.291
rhqk,midwest,3,371.92
rhru,northeast,1,1.6
rhsc,south,2,49.741
rhtg,west,4,2332.5
rhtr,west,4,8745.0
rhvv,south,1,10.143
rhvz,midwest,1,0.811356621
rhwj,south,1,1.271
rhwl,midwest,1,2.072610294
rhxn,south,1,19.709
rhyz,midwest,1,4.188567824
rhze,northeast,2,67.65
ribq,south,1,9.077
ricx,west,2,59.0
rido,south,1,2.396
ridr,west,4,1175.3615
rign,south,2,70.581
rihb,west,4,3692.5
rihj,south,1,0.871
rihl,northeast,2,73.867
rihv,northeast,2,21.17663676
rijt,west,4,3034.823
rikb,west,4,6437.5
rike,midwest,3,148.05
rimg,south,1,0.626
rimo,west,2,21.2826266
rinc,south,3,148.859
rinv,south,2,55.223
riot,south,1,0.242
ripy,south,1,13.66
riqc,south,3,832.086
rirq,northeast,3,517.933
rirv,south,1,1.025
risv,south,1,15.636
ritl,south,2,62.932
rito,midwest,1,0.221948819
riub,west,4,7105.0
rive,south,2,23.236
riyk,midwest,1,12.915
rjaz,south,1,1.017
rjbj,midwest,1,0.914
rjca,midwest,1,4.725
rjcd,south,1,6.846
rjcz,south,2,21.3
rjds,south,1,8.391
rjer,west,4,4861.7195
rjgh,south,1,11.727
rjgk,south,3,294.812
rjgt,south,1,0.871
rjhr,northeast,3,127.2
rjlo,west,4,5099.444
rjlr,south,4,2650.488394
rjmx,midwest,2,65.12796053
rjnt,west,4,5075.0
rjnv,south,2,24.205
rjon,west,3,667.3475
rjpc,south,3,140.7999992
rjqq,west,4,5795.0
rjrc,west,4,1090.25
rjss,midwest,2,41.668
rjsz,south,3,126.929
rjtu,west,4,7842.5
rjuh,midwest,1,0.14549126
rjus,midwest,1,4.095
rjwl,south,1,6.535
rjya,south,2,86.411
rjyu,midwest,2,48.54
rjyw,midwest,1,1.169717101
rjzi,south,1,1.183
rkcr,west,4,2155.568
rkeb,west,3,565.0
rkev,south,2,69.427
rkft,west,4,6117.5
rkhr,midwest,3,471.87
rkjs,west,4,5441.3765
rkjt,west,4,2080.886663
rkka,northeast,1,0.0
rklc,south,1,8.714
rklj,west,4,3650.3015
rklx,south,1,2.42
rknj,south,1,5.809
rknk,midwest,1,11.57111111
rkox,south,1,9.295
rkpl,south,1,3.527
rkrm,midwest,1,8.442
rktf,northeast,1,0.412342857
rkum,midwest,2,49.459
rkva,south,1,11.15
rkvi,west,4,1616.0
rkwk,west,4,1849.457
rlas,west,4,3497.246
rlaw,northeast,3,393.333
rllx,midwest,1,1.587351058
rlmd,south,4,1065.776
rlmn,south,1,11.339
rlmv,south,2,24.285
rlmx,south,1,2.42
rlnw,northeast,2,76.59903846
rlqq,south,1,7.15
rlrr,midwest,2,46.116
rlth,south,1,4.914
rlvp,south,1,2.003
rlvs,south,2,30.498
rlwe,midwest,2,24.255
rlxr,midwest,4,3728.025
rmdu,west,3,542.75
rmed,west,4,6295.0
rmeh,west,4,5077.5
rmek,west,4,5362.5
rmfi,west,4,3998.747
rmga,west,4,3308.369
rmgg,south,1,11.546
rmgh,midwest,1,2.115100938
rmhh,midwest,3,594.057
rmia,west,4,3054.362
rmii,west,4,7375.0
rmiu,northeast,1,2.59776
rmjb,south,2,85.228
rmlh,midwest,3,180.18
rmlx,northeast,1,1.104489796
rmmb,midwest,1,0.727652963
rmmf,south,1,0.788
rmmu,west,4,4285.319
rmnv,south,3,356.97
rmoh,west,3,636.66
rmqi,south,1,3.268
rmqv,south,4,2165.087
rmqy,west,4,4822.6415
rmru,south,1,6.898
rmtx,south,1,2.905
rmue,west,4,6330.0
rmve,west,4,3337.5
rmvu,west,4,4887.5
rmwa,south,1,11.507
rmwq,midwest,3,398.16
rmxj,south,3,791.492
